idno,netustm,ppltrst,vote,prtvtddk,lvpntyr,tygrtr,gndr,yrbrn,edlvddk,eduyrs,wkhct,wkhtot,grspnum,frlgrsp,inwtm
123440,360,8,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",50,Female,2003,Folkeskole 9.-10. klasse,9,2,2,300,500,59
123452,420,5,Yes,Enhedslisten - Unity List - The Red-Green Alliance,2005,Don't know,Male,1985,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14,37,45,30000,Not applicable,65
123466,120,8,Yes,Don't know,1987,62,Female,1967,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,35,37,25000,Not applicable,59
123521,240,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1982,50,Male,1967,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14,37,50,40000,Not applicable,89
123534,900,6,Yes,Socialdemokratiet - The Social democrats,1988,18,Female,1971,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16,31,31,Not applicable,Not applicable,136
123613,45,8,Yes,Socialdemokratiet - The Social democrats,1980,50,Male,1963,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15,37,37,27000,Not applicable,43
123620,90,8,Yes,Det Radikale Venstre - The Radical Liberal Party,2016,30,Female,1997,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13,25,7,11500,15000,60
123647,120,5,Yes,Refusal,1991,25,Male,1968,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,10,10,Not applicable,Not applicable,65
123649,300,2,Don't know,Not applicable,1990,Don't know,Female,1965,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",13,35,40,Not applicable,Not applicable,84
123743,600,9,Yes,Socialdemokratiet - The Social democrats,2014,30,Female,1996,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15,12,12,Not applicable,Not applicable,55
123755,420,8,No,Not applicable,"Still in parental home, never left 2 months",60,Male,1998,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13,30,30,Not applicable,Not applicable,51
123968,120,8,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",50,Male,2003,Folkeskole 6.-8. klasse,0,6,7,510,Not applicable,52
123969,120,6,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1963,Never too young,Female,1945,Universitetsbachelor. 1. del af kandidatuddannelse,16,37,40,Not applicable,Not applicable,63
123981,300,7,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",50,Female,2001,Folkeskole 9.-10. klasse,0,Not applicable,Not applicable,Not applicable,Not applicable,56
124032,270,6,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1990,50,Female,1971,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,36,37,30000,Not applicable,62
124033,30,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1965,55,Male,1950,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11,37,40,Not applicable,Not applicable,95
124044,90,5,Yes,Socialdemokratiet - The Social democrats,2003,Never too young,Male,1982,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",22,37,42,25000,30000,65
124047,Not applicable,5,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1952,50,Female,1935,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12,37,37,Not applicable,Not applicable,69
124076,30,6,Yes,Dansk Folkeparti - Danish People's Party,1975,65,Male,1950,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,0,40,400000,Not applicable,40
124128,180,7,Yes,Socialdemokratiet - The Social democrats,1985,60,Male,1966,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,37,45,41000,30000,63
124131,150,9,Yes,Don't know,2000,60,Female,1983,"Forskeruddannelse. Ph.d., doktor",21,37,37,34000,38000,74
124170,Not applicable,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1989,Never too young,Female,1970,Folkeskole 9.-10. klasse,11,Not applicable,Not applicable,Not applicable,Not applicable,62
124189,480,7,Yes,Alternativet - The Alternative,2006,55,Male,1985,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",19,No answer,41,27000,Not applicable,39
124190,120,4,Yes,Socialdemokratiet - The Social democrats,1969,Never too young,Female,1952,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",10,27,7,Not applicable,Not applicable,64
124256,600,9,Yes,Det Radikale Venstre - The Radical Liberal Party,2000,64,Female,1977,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",5,37,50,56000,62000,58
124453,Not applicable,4,No,Not applicable,2008,Don't know,Female,1990,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12,30,30,Don't know,Don't know,48
124470,600,8,Yes,Socialdemokratiet - The Social democrats,2016,60,Female,1994,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15,6,6,Not applicable,Not applicable,52
124709,60,5,Yes,Socialdemokratiet - The Social democrats,1985,Don't know,Male,1965,Folkeskole 9.-10. klasse,11,37,45,40000,Not applicable,63
124713,30,6,Not eligible to vote,Not applicable,1999,64,Male,1978,Folkeskole 9.-10. klasse,9,37,38,23000,30000,70
124899,480,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1994,60,Female,1972,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16,37,37,46500,Not applicable,77
125013,Not applicable,8,Yes,Socialdemokratiet - The Social democrats,1976,Don't know,Male,1960,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11,37,37,7500,Not applicable,65
125022,120,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1992,60,Female,1972,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18,37,39,37000,Not applicable,49
125039,180,7,Yes,Det Radikale Venstre - The Radical Liberal Party,1965,62,Male,1947,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",21,20,25,500000,Not applicable,50
125046,Not applicable,8,Yes,SF Socialistisk Folkeparti - Socialist People's Party,1977,Never too young,Female,1957,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",19,37,37,Not applicable,Not applicable,35
125067,420,5,Yes,Don't know,2003,70,Male,1982,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",12,23,23,12000,Not applicable,76
125101,720,8,Yes,Det Radikale Venstre - The Radical Liberal Party,2014,50,Female,1992,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",17,37,45,27700,Not applicable,45
125152,0,5,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1969,60,Female,1951,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",4,Not applicable,No answer,Not applicable,Not applicable,50
125249,480,7,Yes,Dansk Folkeparti - Danish People's Party,"Still in parental home, never left 2 months",40,Male,1996,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",14,37,42,Not applicable,Not applicable,48
125278,Not applicable,8,Yes,Dansk Folkeparti - Danish People's Party,1964,60,Male,1943,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11,37,42,Not applicable,Not applicable,87
125320,300,8,Yes,Det Radikale Venstre - The Radical Liberal Party,1986,60,Male,1965,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",6,37,37,41000,50000,51
125351,15,7,Yes,Don't know,1958,55,Female,1942,Folkeskole 6.-8. klasse,7,20,20,Not applicable,Not applicable,68
125381,75,7,Yes,Socialdemokratiet - The Social democrats,1954,49,Male,1932,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",16,45,45,Not applicable,Not applicable,91
125417,60,8,Yes,Socialdemokratiet - The Social democrats,1969,60,Male,1950,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",11,37,37,Not applicable,Not applicable,71
125538,671,6,Yes,Dansk Folkeparti - Danish People's Party,1988,62,Female,1979,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",15,37,43,26000,30000,60
125605,60,7,Yes,Socialdemokratiet - The Social democrats,1972,59,Female,1954,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",14,37,37,Not applicable,Not applicable,51
125611,840,9,No,Not applicable,"Still in parental home, never left 2 months",60,Male,1989,Other,12,10,10,No answer,No answer,42
125620,30,9,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1969,60,Male,1947,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16,37,50,Not applicable,Not applicable,47
125623,120,8,Yes,Socialdemokratiet - The Social democrats,1974,Never too young,Female,1954,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",16,0,7,Not applicable,Not applicable,186
125686,90,5,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1978,66,Male,1957,Folkeskole 9.-10. klasse,0,37,42,33000,36000,61
125722,480,6,Yes,Alternativet - The Alternative,1978,70,Male,1962,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16,37,45,86000,Not applicable,88
125768,160,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1995,59,Female,1977,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",4,37,37,800000,Not applicable,54
125805,180,Most people can be trusted,Yes,Socialdemokratiet - The Social democrats,1970,60,Male,1948,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",22,39,39,Don't know,Not applicable,52
125812,300,8,Yes,Dansk Folkeparti - Danish People's Party,1992,55,Male,1975,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",12,36,38,34000,Not applicable,45
125954,30,5,Yes,Socialdemokratiet - The Social democrats,1960,65,Female,1945,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",35,37,37,Not applicable,Not applicable,53
125978,180,6,Yes,Dansk Folkeparti - Danish People's Party,1978,40,Male,1961,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",16,37,45,31400,Not applicable,75
126175,120,7,Not eligible to vote,Not applicable,2001,50,Female,1979,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",15,37,37,26000,Not applicable,60
126195,180,5,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",65,Female,1998,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",0,25,25,10000,Not applicable,48
126234,360,8,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",64,Female,1999,Folkeskole 9.-10. klasse,13,12,15,7000,Not applicable,57
126257,420,8,Yes,Refusal,1978,60,Female,1962,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",7,37,40,Not applicable,Not applicable,76
126325,Not applicable,9,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1950,50,Female,1935,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",16,37,37,Not applicable,Not applicable,63
126351,120,9,Yes,Liberal Alliance - Liberal Alliance,2013,60,Male,1991,Universitetsbachelor. 1. del af kandidatuddannelse,17,37,45,30000,Not applicable,74
126352,600,Most people can be trusted,Yes,Don't know,1990,65,Female,1970,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",8,37,39,50000,Not applicable,50
126447,180,9,Yes,Other,1984,65,Female,1965,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",23,30,30,30000,Not applicable,63
126465,45,8,Yes,Socialdemokratiet - The Social democrats,1956,Don't know,Female,1936,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",17,37,37,Not applicable,Not applicable,75
126468,60,7,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1961,60,Male,1940,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",16,70,70,Not applicable,Not applicable,84
126469,120,5,Yes,SF Socialistisk Folkeparti - Socialist People's Party,2009,45,Female,1990,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14,37,40,22500,25000,41
126484,120,1,Yes,No answer,1997,60,Female,1979,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",4,12,6,Not applicable,Not applicable,85
126495,90,5,Yes,Socialdemokratiet - The Social democrats,1965,58,Female,1947,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",14,30,30,Not applicable,Not applicable,52
126545,Not applicable,1,Yes,Dansk Folkeparti - Danish People's Party,1977,Never too young,Male,1957,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",10,No answer,90,Not applicable,Not applicable,78
126599,240,8,Yes,Dansk Folkeparti - Danish People's Party,1992,50,Male,1974,Folkeskole 9.-10. klasse,Don't know,37,37,Not applicable,Not applicable,
126625,180,7,Yes,Socialdemokratiet - The Social democrats,2012,60,Female,1992,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",17,30,30,Not applicable,Not applicable,72
126638,30,9,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1963,60,Female,1945,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15,30,30,Not applicable,Not applicable,42
126647,Not applicable,6,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",2006,55,Female,1986,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",3,37,37,23500,25500,67
126653,60,7,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1960,60,Male,1942,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12,37,37,Not applicable,Not applicable,57
126659,Not applicable,5,Yes,Dansk Folkeparti - Danish People's Party,1960,50,Female,1946,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",9,37,45,Not applicable,Not applicable,58
126693,Not applicable,5,Yes,Refusal,1960,Never too young,Female,1942,Folkeskole 6.-8. klasse,Refusal,45,45,Not applicable,Not applicable,55
126742,90,8,Yes,Dansk Folkeparti - Danish People's Party,1963,65,Female,1942,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,37,37,Not applicable,Not applicable,59
126771,360,7,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",18,Male,2000,Folkeskole 9.-10. klasse,2,37,37,13500,Not applicable,24
126807,60,5,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1980,60,Male,1962,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",14,40,45,500000,Not applicable,46
126926,150,7,Yes,Dansk Folkeparti - Danish People's Party,2005,63,Male,1984,Folkeskole 9.-10. klasse,10,15,110,77777,Not applicable,49
126949,60,7,Yes,SF Socialistisk Folkeparti - Socialist People's Party,2004,60,Female,1983,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",19,30,33,26500,Not applicable,56
126952,240,7,Yes,Dansk Folkeparti - Danish People's Party,1997,55,Male,1977,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,37,37,Refusal,Not applicable,48
127015,60,8,Yes,Enhedslisten - Unity List - The Red-Green Alliance,2002,55,Female,1986,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",13,37,37,Not applicable,Not applicable,77
127056,600,9,Not eligible to vote,Not applicable,2006,50,Male,1998,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",20,40,40,21000,Not applicable,88
127058,Not applicable,4,No,Not applicable,1980,Never too young,Male,1959,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",3,37,37,Not applicable,Not applicable,54
127075,Not applicable,Most people can be trusted,Yes,Dansk Folkeparti - Danish People's Party,1946,58,Female,1932,Folkeskole 6.-8. klasse,7,37,37,Not applicable,Not applicable,106
127113,60,7,Yes,Socialdemokratiet - The Social democrats,1967,60,Male,1948,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14,37,40,Not applicable,Not applicable,60
127234,60,6,No,Not applicable,1991,60,Male,1963,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",15,37,37,35000,Not applicable,40
127291,30,9,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1975,60,Female,1955,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",24,37,40,Not applicable,Not applicable,18
127306,120,9,Yes,Alternativet - The Alternative,2014,50,Female,1994,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13,8,6,Not applicable,Not applicable,49
127345,390,6,Yes,SF Socialistisk Folkeparti - Socialist People's Party,2011,49,Female,1992,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13,10,10,Not applicable,Not applicable,63
127429,Not applicable,6,Yes,Socialdemokratiet - The Social democrats,1967,40,Male,1945,Folkeskole 6.-8. klasse,0,37,43,Not applicable,Not applicable,47
